上传时间,回复数,点赞数,up是否回复,up是否点赞,评论文本
1675911838,54,1822,False,False,"①看清商业社会的运行逻辑
② 摆脱父母的控制
③学会正确处理负面情绪
④学会善待自己"
1675914898,23,786,False,False,"我快40了 看这个还有救么
另外跟各位剧透一个事情
你20-40的时间在体感上就是你20岁前 6-8年的感觉
另外的另外 身体保质期到34岁，
35岁开始从生物角度就过了最佳生育期，
所以你的细胞修复能力会降低
之后身体健康高概率关联之前的保养了30岁可以开始样式了
年轻时有什么长期慢性病早点看，不要拖，不要问我是怎么知道的。"
1675948192,7,119,False,False,"我发布了一篇笔记，快来看看吧
①看清商业社会的运行逻辑
② 摆脱父母的控制
③学会正确处理负面情绪
④学会善待自己
https://www.bilibili.com/h5/note-app/view?cvid=21729215&pagefrom=comment&richtext=true"
1675986911,17,521,False,True,讨好型的人坚决不要做，不然在单位上谁都不会把你放眼里，不得罪谁，但起码的脾气是要有的。要有领地意识，自己的底线别人碰都不要碰，碰了你就要给碰的人一点回应，告诉他“这是我的底线”。
1675915233,5,105,True,False,最后你会发现能力和情绪价值最多给你带来了007和一点点奖金，反而人脉价值平步青云要啥有啥[doge]
1676036049,17,107,False,False,4.....为什么我现在 不抽烟，不喝酒对吃喝拉撒穿开始没有了强烈的欲望，就连一直以来能发泄的游戏也开始慢慢遗弃 目前准则就是能吃饱就行 饮料？ 就白开水或者矿泉水 理性一直对自己发出警告但是 欲望开始破灭 如同死水 目前的思维体系就是理性跟思想各玩各的 反而是欲望掌控身体  可笑的是欲望如同死水对什么都不感兴趣了 明天机械般活着
1676198726,3,117,False,False,"很有收获，写个总结。
二十多岁的年轻人：
首先要认识自己的性格、擅长的地方，花几年时间打造自己的能力价值，社交价值（情绪和人脉）。对待工作，不要心急，兢兢业业的同时，沉住气打磨自己。学会处理负面情绪，多多锻炼，身体健康心理健康比什么都重要。学会善待自己，不要经常责怪自己，不要一有问题就过度内省，觉察自己的情绪，不要为了讨好别人而忽略了自己。最后，慢慢来呀，我们从错误中成长，一步一步臻于完善。"
1676010301,22,147,False,False,找个顺心的工作，不要管前途和工资，一点点的干，时间会给你奖励
1676255960,2,3,True,False,这文案，绝了
1676001129,4,115,False,False,"ChatGPT回答
 1. 努力学习，提升自己的技能和知识，以便在未来的5年里更好地应对挑战。
2. 建立自己的网络，与有价值的人联系，以便在未来的5年里获得更多机会。
3. 尝试新的事物，拓宽自己的视野，以便在未来的5年里更好地利用自己的技能和知识。
4. 努力工作，积累职业经验，以便在未来的5年里更好地实现自己的目标。
5. 关注自己的健康，保持良好的生活习惯，以便在未来的5年里更好地实现自己的目标。"
