上传时间,回复数,点赞数,up是否回复,up是否点赞,评论文本
1676813631,1,4,False,True,感谢小磊哥，今天省厅事业单位无领导面试上岸。昨天晚上才关注到您，一口气把您的几个视频全刷完了，启发很大。组里有几个培训机构的分类怪，我就照您的话术一顿怼，最后把水搅浑了，没有达成一致意见。但是分数还可以，岗位第一，守擂成功。如果向分类怪妥协了，让他们达到目的，本身就没人家培训过的说话好听，肯定是比不过的。我的理解就是，要么形式上不断训练，说好流畅又好听，要么就只能像小磊哥这种剑走偏锋，实事求是，用农村大道理来服人，一般分类怪没遇见过这种路子的，会被干懵逼[呲牙]
1677127054,0,0,False,False,上岸事业编了，考公继续看小磊哥[打call][打call][打call]
1676813790,2,2,False,True,唯物辩证法和小磊哥举的几个例子，小组僵持不下的关键时候，真可以一招制敌，经典啊。[呲牙]
1676982008,0,1,False,True,小磊哥回来了~
1676977923,0,1,False,True,快更新！！[喜欢]
1676850506,0,1,False,True,感谢小磊哥，成功缓解焦虑，选调到市级岗位[呲牙][呲牙]
1676825710,0,1,False,True,小磊哥什么时候开课啊，蹲蹲蹲
1676813330,0,1,False,True,来啦来啦[打call][打call]
1676812494,0,1,False,True,磊哥是开课了吗
1676810495,0,1,False,True,真•真题[doge]
1676811948,0,1,False,True,还愿，守擂成功，谢谢小磊哥[打call][打call][打call]
1677127740,0,0,False,False,看到结尾，我绷不住了[呲牙]
