上传时间,回复数,点赞数,up是否回复,up是否点赞,评论文本
1677094924,0,2,False,False,就像国际象棋的快棋和慢棋。快棋3分钟一盘，慢棋4小时一盘。有人问我怎么能下好快棋？答案就是慢棋水平高了，快棋水平也就随之提升了，但一直下快棋是没有进步的。用系统二强化系统一。
1677077430,0,5,False,False,通过不断的练习，把复杂的技能锻炼成直觉反应！
1677059593,0,9,False,False,无它，唯手熟尔。
1677079957,0,1,False,False,"我发布了一篇笔记，快来看看吧
双系统思维模型
定义：
第一系统：直觉系统-快
第二系统：理性系统-慢
怎么做：
用慢思考弥补快思考。
注意：不是处处都只用慢思考
可以通过慢思考锻练快反...
https://www.bilibili.com/h5/note-app/view?cvid=21990863&pagefrom=comment&richtext=true"
1677077988,1,2,False,False,问题：如何训练系统2？在最经济的情况下？而不是一味的堆砌时间？
1677059473,0,2,False,False,但是不知道怎么回事我在研究一个问题，没有找到答案时总是有一种感觉，然后那个感觉在我验证后还和答案一样[脱单doge][脱单doge]
1677059629,0,4,False,False,思考的快与慢[doge]
1677079858,0,0,False,False,跟考注会类似，时间堆砌出来的，就是坚持
1677077229,0,0,False,False,说白了就是训练，忍住自己的慢，慢多了自然快
1677083684,1,0,False,False,没看懂，如果花大量的时候进行练习和深度思考，那不就相当于用时间去弥补差距了么？那不还是加了时间的系统一和系统二去比么？
1677083425,0,0,False,False,《思考，快与慢》
1677059660,0,1,False,False,看不懂
1677064104,0,1,False,False,不错呦
