上传时间,回复数,点赞数,up是否回复,up是否点赞,评论文本
1676881861,6,44,True,False,一听说喝酒不影响寿命，花生老师一下就不乐意了[doge]
1676882529,1,41,False,False,科学研究的方法是控制变量法。B选项质疑力度更强就是因为B选项指出这个实验的变量并不唯一，除了是否吸烟喝酒以外还有饮食这个变量，就导致论点的论据不严谨，有严重的干扰项
1676952143,0,3,False,False,"我觉得这题是有问题的，因为你细说下去饮食单一热量极高一定会影响寿命吗？他的观点1（是为什么不抽烟不喝酒活的短）➡️2（所以抽烟损伤肝肺功能但是不一定影响寿命）
a抽烟喝酒让人愉悦b杜绝烟酒民族饮食单一热量极高c抽烟喝酒会致肝肺癌很容易死d烟酒促进身体修复
找一个选项质疑1推导2，切记不是质疑1也不是质疑2
[doge]很明显是b吧"
1676886874,2,15,False,False,把c当成无关项更好理解，死亡率和寿命两回事
1676887904,5,9,False,False,"其实这题也可以换换[doge]，据调查研究，川渝地区口腔和肛肠医院较多，可是研究发现川渝地区的口腔癌和肛肠癌的死亡率仍然趋于全国首位。所以得出结论川渝地区的相关方面的医疗水平很差。最能质疑的是?
a抽样调查发现川渝地区有些医院的医疗水平并不低
b川渝地区的人民在日常饮食方面较为油腻，且日常三餐都存在有如辣椒等易上火的物质
c口腔癌和肛肠癌在癌症中的致死率居前五
d除了上述两种癌症，其他癌症的致死率也很高"
1676910665,5,7,False,False,"B项：指出论据的对比研究有其他变量，说明研究不科学不合理，削弱论据，保留； 
C项：指出抽烟喝酒会造成肺癌和肝癌，而且这两种疾病死亡率最高，显然会影响人的寿命，直接否定了论点，保留； 
比较B、C两项，直接否定论点的削弱力度强于削弱论据，排除B项。
故正确答案为C。

这是粉笔的解析，想了想，死亡率高并不一定能得出影响寿命啊，要是抽烟喝酒群体得癌率高，死亡率高，但大多是八九十岁才死，那得出来的寿命数据也是高呀[笑哭]"
1676884324,7,13,False,False,否论点一定是最强的，只是有些所谓否论点选项本身就不好，而不是说否论点不行，根据论据推出的论点，有的论据有瑕疵甚至错误但也并不能完全否定论点，这题论点烟酒不影响寿命，此时abcd和寿命无关所以只能质疑论据。
1676885298,3,3,False,False,"其实当成大学里面和人打辩论赛就好理解了。
质疑/削弱类问题相当于你和原观点提出者是两方辩手。
对方辩手提出一个观点，就算该观点看起来是有点反常识的，但对方有一套看似很充分的论据。你作为我方辩手要去质疑他，肯定要揪着对方论证漏洞去反驳。
C选项是一个常识没错，大家都知道烟酒会致癌，但是没法反驳对方论据里的统计学结果。"
1676889236,0,4,False,False,有些人做题做的基本逻辑都不讲了
1676885477,6,9,False,False,画质太清晰，界面整洁，有点不适应[妙啊]
1677077389,0,0,False,False,B项说要脑补，我百度了一下，饮食单一，热量极高，只说会得什么病，没说直接死，得了病，就可以说病死率了，C都说病死率前二，论病死率你也搞不过那两个啊！
