发送时间,视频内弹幕出现时间,弹幕文本
1677140261,158.34600,技术路线被淘汰、沉没成本巨高
1677117275,231.97100,赶紧转行吧
1677043814,34.14700,因为后端都要求为前端
1677040742,100.54300,互联网行业需要技术革新 互联网玩的是年龄人
1677040677,35.88200,高级也是从初级过来的
1677036242,334.74100,唉
1677025014,162.39900,从数学角度看是这样的
1677010973,127.25100,但是你放在长远的路线上思考 每一代的从业者又何尝不是新人 他们学的也同样是最佳实践
1676995025,14.39900,安卓才被前端搞死，现在前端也死了？
1676982981,244.53900,把自己开了
1676982950,213.56400,成都武汉南京外包多得要死
1676982798,66.93300,对，本质就是资源
1676980907,254.79300,一堆烂尾开源项目 阿里味太冲了
1676980878,281.12400,首先你得有权力去号召开源项目
1676977005,319.14600,年初i据已经定了
1676957617,153.20600,后端不是在写业务crud，后端是在掌握鉴权。
1676956482,43.68100,《因为后端不止要会后端》
1676952586,280.82000,听完以后:人非人，物非物
1676943291,211.41100,好家伙这俩地方都去过
1676941038,210.15300,前端很成熟毛
1676940943,158.78200,后端经过十几年已经稳定下来了
1676940750,148.50200,解释一下为啥后端不会死
1676937766,92.57600,哈哈哈，工具又不是你写的
1676934624,6.46100,测试已死之后前端也已死了哈哈
1676926658,290.31900,想多了 裁员管你是不是调度人力资源的那个人
1676917262,106.01200,就是框架基础设施不完善，开源人员才会扎堆，rails完善后，人都跑去别的语言圈地了
1676911415,58.03500,是的，很真实
1676911315,117.90100,nis你说的对
1676908454,174.57500,应该是我们比赛跑一公里 你先跑 我组装自行车
1676907953,179.53300,谁也不许撞线，干到65岁
1676904051,158.95000,所以我建议，还是狠抓业务，做业务与技术两侧的翻译工作
1676903939,309.46900,还有看后半年的明星项目
1676903341,153.71700,技术淘汰
1676954610,28.98100,发际线良好，羡慕
1676909129,40.95200,我被react 原理锁死了
1677124545,169.01900,后端也是各种框架啊
1676959751,288.58000,学你妹
1676940216,10.94300,java已死
1676906576,52.41400,卡老师变胖了
