发送时间,视频内弹幕出现时间,弹幕文本
1677146418,79.75900,对对对！！！！
1677139504,264.41200,对对对，平衡点
1677124920,198.67800,我就不能做个不快乐的有钱人吗！
1677119987,139.25000,上海打车好贵
1677118390,271.08100,生日快乐!
1677112314,228.11500,是的！
1677074398,142.58300,你也可以选择再去坐坐地铁公交，你就会发现有钱打车真的很好
1677059484,18.02500,你现在这个拍摄角度确实很另外
1677054137,212.11700,aka惯的
1677054111,52.26500,可是俺连奶茶都喝不起诶，偶尔一次吧
1677054022,191.02700,这种时候得转战精神生活了
1677049866,17.80200,你终于来了～
1677044294,204.81700,欲壑难填
1677037236,247.48400,前提是快乐=短暂的神经兴奋，而事实上人类还有很多种快乐比如学习，喝可乐是一种快乐，和咖啡和茶是另一种快乐
1677034541,258.87000,好年轻啊
1677027141,225.02800,中产阶级其实是最累的
1676993258,71.39100,真的  高學歷  高成就  高收入   跟幸福快樂一點關係沒有
1676993008,122.66800,边际效益递减？
1676989229,90.51400,想得越多、物欲越高越痛苦
1676986935,5.21900,卡痰哈哈哈哈哈哈
1676986616,70.97200,那是因为不会过
1676984547,93.20400,众生皆苦，众生自得其乐
1676978035,233.30200,前面的，你试过有钱之后后悔也回不去了
1676970292,23.57900,低级的满足不是高级的幸福
1676963594,231.76900,小富则安
1676953388,271.13800,生日礼物两个币！
1676950358,184.18900,一点点给多少，我茶百道给双倍
1676943346,40.25600,至少有钱能解决我现有的80%的烦恼
1676939438,271.45900,生日快乐！
1676918140,258.73900,虚岁24岁事学生
1676917148,156.81200,我省钱更开心，比如一分钱的公交
1676916672,264.36100,生日快乐
1676916006,62.34300,女记者（不是
1676912568,5.39500,会
1676912103,165.60700,所以说人要学会知足呀 知足才能常乐
1676910761,184.31700,黄子也有可能是兄弟
1676910063,4.96700,别人不知道，但能买来我的
1676909434,289.00000,我去，昨天刚看的成龙历险记
1676909012,258.50300,生日快乐
1676908434,99.72200,等到孩子上大学 家人生病  就知道18000远远不够  但是没办法  努力活着
1676907555,190.86600,变穷再突然暴富，神级快乐
1676905626,272.53000,天啊我比小吴大一岁
1676905405,280.74100,什么叫餍足
1676904987,106.43800,快感阈值上升了
1676904477,33.27400,有钱是快乐的必要条件
1676904115,289.16600,生日快乐
1676904072,263.62700,生日快乐！
1676903743,258.64000,生日快乐
1676903459,287.78200,天啊醍醐灌顶
1676901239,67.19900,我也是我还一直觉得好像不太好哈哈哈哈
1676901225,4.49900,当然会啊
1676900720,263.93600,生日快乐！小吴！
1676900578,247.85400,这么少，比大学还少吗
1676900533,282.00400,生日快乐！
1676900444,44.25400,救命啊 我在做平板支撑 这个角度
1676898781,127.20400,是这样，手机越换越快，全是iPhone
1676898633,224.53100,因为你是拜金的，所以你这么揣测所有有钱人
1676896719,295.31700,生日快乐！
1676895226,284.34800,生日快乐！
1676894784,264.61500,！
1676894461,199.33600,物质快乐难得了 我就开始追求精神快乐了
1676894260,15.69700,有钱一定会比没钱快乐
1676893421,309.61000,会快乐！
1676893156,10.73900,那不然呢
1676893013,258.51900,生日快乐小吴！
1676892299,264.63800,生日快乐
1676891397,295.54900,生日快乐！太喜欢你了
1676891089,263.99900,生日快乐啊！
1676891005,264.07600,生日快乐
1676890924,212.29400,对 我记得罗翔也说过这个观点 也有人通过吸毒来达到精神的飞跃
1676890738,149.05900,而欲望是这一过程的剩余，打车也好，坐私人飞机也好，这些都是现实性的需求，但通过金钱只能一种需要。
1676890311,289.00300,生日快乐！！！
1676889893,142.51300,那你再去多挤挤地铁，然后再回来打车
1676889802,258.75000,生日快乐么么哒＾3＾
1676889772,232.96600,可能他们需要依靠亵渎道德、体验禁忌、愚弄大众才能获得快感？想不明白 这些瓜吃着我只觉得困惑又无语
1676889586,115.30500,真的是这样，所以说人要学会满足
1676889304,96.66100,也没有极佳吧
