发送时间,视频内弹幕出现时间,弹幕文本
1677092983,30.58300,多人辅助外语学习
1676872053,20.93900,华尔街之狼
1676870064,31.92500,俄罗斯转轮
1676728781,60.79200,钱多的行业女生漂亮
1676698675,46.13800,经验
1676694387,1.78500,好好查一下金融行业
1676629597,65.85900,哈哈哈
1676629130,71.50300,哈哈哈哈哈哈哈
1676625022,17.79500,抱头，蹲下，叫什么名字，身份证多少
1676623518,37.03900,那叫一个就行了
1676618933,8.61900,32个。。。
1676610530,71.19900,布哥就知道ktv
1676609826,56.95300,琴琴好顶级
1676609463,25.84700,什么是顶级
1676609369,0.90600,工某某
1676607698,58.56100,不能比客户深
1676607091,8.34900,琴琴不慌
1677103754,67.53900,666
1676813037,20.90000,跟我想的剧情一模一样
1676697599,8.86600,广州也不怕影子斜
1676633124,37.41900,你是懂下属的，我只要俩
1676611315,19.46700,哈哈哈哈哈哈哈哈哈
1676610289,1.84200,顾某某
1676609061,60.83300,公募，rua了
1676903945,18.43800,真.搞《歪门》《邪道》
1676781874,3.41900,以下段子改编自真实事件
1676726473,18.39700,这演技...
1676635493,8.88200,深圳：勿Q
1676632813,9.29900,顾行长
1676623557,28.02100,紧跟时事
1676609855,74.16300,哈哈哈哈哈哈哈哈
1676606974,32.24000,紧跟时事
1676606815,37.90200,哈哈哈
1676846927,9.49900,身邪不怕影子正
1676773758,4.39300,工行同事们集合围观:-)
1676703847,17.81900,哈哈
1676698694,61.77800,卧槽
1676681163,38.45700,2个应该叫16个啊
1676614842,33.10900,别尬黑，是七壶酒
1676611876,74.78800,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1676610336,46.68000,“有经验”
1676609749,68.94500,哈哈哈哈哈哈哈哈
1676608819,32.39900,紧跟实事。。。
1676607125,18.09400,立正，站好，别动
1677033535,17.52200,领导，我还听说那个男下属好像就是你
1676720986,74.97900,你怎么不去选火星小姐
1676623346,15.60900,谢彬：别慌
1676621744,33.39300,领导带4个陪玩打LOL，布哥带3个打麻将
1676611358,76.37900,美德最开始是乐子，现在已经当财经新闻看了。
1676609394,9.92700,安某某
1676609378,5.09600,财某某
1676607168,38.89400,语言的艺术家
1676607097,10.66200,琴琴不怕
1677092934,17.02300,细说男♂下属
1676713967,62.90100,66666
1676713928,35.03700,66666
1676698547,7.49800,杨坤是吧  32场演唱会
1676693161,12.35900,深圳不怕影子斜（）
1676660525,76.41900,安信震怒
1676613135,30.33300,叫七个，指七个实习生写报告。。
1676610441,39.86500,哈哈哈哈哈哈
1676610362,69.07300,世界小姐
1676608664,16.86400,这个男下属跟32个女下属，犯一样的错误吗
1676776570,76.51500,哈哈哈哈
1676775876,55.03900,左上角摄像头倒影
1676701711,35.48500,金融圈真这样？
1676698664,40.85800,卧槽一条龙啊
1676698620,12.45800,哈哈
1676691835,70.08000,安信：勿que
1676691793,14.08900,完全没有感情啊！
1676636211,7.58300,老顾！
1676631026,15.82100,桌子hp -1
1676630688,76.94200,紧跟时事是吧
1676610262,16.85100,哈哈哈哈
1676607373,35.10000,哈哈哈
1676719658,40.97800,不止金融
1676640352,77.21900,富贵人家。
1676634431,36.88500,高手
1676633643,14.34800,作为布哥曾经的同事，真的好羡慕拥有好多琴琴
1677154071,41.93900,大部分行业差不多的，只不过不查
1676698219,77.79200,安信，你礼貌嘛？
1676691599,77.29900,哈哈哈！
1676628823,71.17900,开玩笑，没了琴琴公司得关门
1676610299,15.28500,哈哈，当你轰动一时的故事
1677156128,43.79500,这不是建筑业么
1676955639,17.60700,哼哼啊啊啊
1676874672,22.86200,哦夜色
1676787679,34.10400,。。。。。。
1676780099,8.35900,行长进去了，大吗
1676779702,14.24700,晴晴，情情
1676772744,5.85900,开幕雷击
1676724398,61.58900,婷婷顶级
1676714037,62.69400,深度交流
1676698635,17.33800,领导好像是你
1676698609,4.93900,进去了
1676697111,62.25600,（深度）
1676684397,62.61500,“深度交流”
1676634629,65.41700,赶紧二胎
1676634622,57.75600,身材棒
1676634572,8.30200,身材不错
1676634509,22.00700,、
1676607733,15.95600,领导，我的道是直的
1676606968,20.37900,这个领导，他喜欢我
