发送时间,视频内弹幕出现时间,弹幕文本
1677136121,267.47000,93！
1677120430,90.50500,论点里也有“可能”的表述
1677112854,415.51800,魅吸过哈哈哈哈
1677107952,621.49500,为什么另外会有人提高啊？怎么理解啊？
1677107697,400.19800,没说
1677081307,710.88900,没有说受访者中没有吸电子烟的比例
1677059754,433.33000,我感觉我悟了
1677039591,597.66600,牛野
1677039367,273.05100,笑死
1676963222,274.75000,93
1676963039,575.11400,还说c能支持的真的一点比例思维都没有啊？
1676898755,375.50100,某笔答案是c
1676868701,553.76900,这道题讲的好哇！
1676818463,242.06700,都什么年代还再抽传统香烟
1676818248,45.20300,都什么年代
1676809061,630.51000,1
1676807596,565.81700,妹听懂
1676805142,464.04400,b选项 可以理解为主体一致
1676792719,14.27000,c
1676791331,354.00300,就是只说了吸电子的60%会尝试电吸香烟，但没说不吸烟的的人会尝试电子烟的几率，有可能是80%
1676784319,443.13500,1
1676727203,301.97300,花生老师好得瑟啊哈哈哈哈哈
1676723709,444.02700,1
1676721709,704.01900,可是不是说了在受访者中吗？
1676712529,589.87400,妙啊
1676709956,367.39900,意思是不吸电子烟的人的意愿不知道，可能大于60
1676707797,349.21900,缺少不吸电子烟人数据啊
1676706150,344.75500,所以，C错哪了 哪个大神能再给我讲一下啊？
1676702493,1.49900,1！5！
1676702349,251.30400,另一位同学：花生老师能考90
1676700150,266.88100,花生老师考90
1676700047,163.66100,出题老头太坏了
1676699601,753.76800,没有对比就没有伤害
1676698650,150.15300,坏心思就没停过，哈哈
1676698547,556.39300,BC都支持，但是B更支持
1676697710,28.18300,祖传例题哈哈哈
1676695381,2.15200,1 5
1676694740,546.46400,逻辑鬼才！
1676690374,555.11300,妹西
1676687230,75.36500,c
1676688207,4.84100,1
1676704279,5.73800,只抽悦刻5
1676890525,14.56900,正确答案B
1676890514,6.97500,经典吸烟题
1676868112,7.22500,一眼c真
1676950097,7.37700,什么年代了，还在抽传统香烟
1676712909,15.13400,A
1677107790,478.36000,可能会，也有可能不提高
1676991349,6.70200,b
1676974437,381.72300,粉笔开始b  后来改c了
1676947563,2.30200,、
1676726677,517.24400,悟了
1676714842,787.23300,类比
1676699892,8.11600,b？
1676691399,7.88800,b
