发送时间,视频内弹幕出现时间,弹幕文本
1677147094,22.13900,还有很大空间是没办法寄快递的
1677143778,18.39600,就是慢
1677125402,418.61000,买个车而已，居然要父母的钱
1677112882,436.21000,泪目了
1677078898,38.51100,邮政储蓄银行
1677076144,18.72300,所有快递归邮政管
1677072011,0.27900,办个车牌子让邮政给我寄丢了耽误我春节期间一个月没车开，投诉了永远说记录了发邮件了让我等回复从来没有等到。投诉电话打了二十多个坚决不赔付我的损失
1677068954,393.87900,唉
1677064677,107.38800,你又不干这行，你就说80个少……
1677055913,470.75700,有点感动，怎么回事
1677045369,435.29900,哇也太好了！
1677039443,19.23500,我还在写信
1677032426,399.61200,泪目了，我知道家长不容易
1677030387,18.53200,正式的文件和公函还有证件是必须邮政派送的。
1677020881,449.46500,目的不纯的多了去了，反正都要花钱，当然花在让自己舒心的地方
1677017931,156.41700,杀人还要诛心
1676995517,365.88600,.
1676994387,446.45900,我老家这边的邮政服务态度感觉不太好
1676993914,422.10600,对
1676988716,64.80500,热知识，法院都是邮政
1676987319,301.63200,谢谢你们这么耐心
1676983260,205.15100,盖在邮票上应当可以吧？
1676980310,402.77600,小学和奶奶去取钱，柜员给我们取错了五年的定期，损失1000，最后被邮政赶出来了
1676979241,417.04600,按理说这种可以做存款抵押贷款
1676979055,40.21500,我的海外包裹啊啊啊
1676978463,298.16500,？？？
1676974811,242.40700,坏了，我是老年人了
1676971144,18.87300,邮政可好用了！
1676967268,363.84300,小马
1676966748,410.73800,销售的套路
1676964718,34.14300,小朋友，邮政最大的业务是囤地
1676964440,233.66900,朴素的人民，泪目
1676962592,100.33900,七八十个大件怎么可能不累
1676960943,234.29800,哈哈哈哈
1676960750,34.22700,邮储银行见都没见过我是不信的
1676948397,113.47400,扣十几万，挣几千万？
1676947882,415.42600,先借点钱救急呗
1676940734,19.02800,法院在用
1676926198,424.13700,是的 我妈到现在都不搞不清楚网上银行是什么东西
1676919265,51.05300,邮政寄20斤的东西才18块，太良心了
1676914041,323.74500,这就是我一个月被锁两次的原因吗
1676913349,381.14000,《小感冒》
1676913112,189.66900,666666
1676910265,13.37900,有啊，很多人都在用啊，包括我自己。尤其是寄贵重物品的时候
1676907179,176.61300,emergency medical service?
1676906910,412.65300,要是遇到老人要求买车的，头更大
1676906485,205.31400,银行本来就没办法支持第三方交易平台
1676905517,38.48300,银行挣钱给快递赔
1676904766,173.20800,省内12，省外21.
1676903674,412.96200,买车也不差这3天，孩子真没用
1676903264,422.57800,唉
1676901880,198.20200,全体起立
1676901168,142.12000,现在检查的很严的，以前我寄往山区的衣服都不怎么检查，就是拿个东西在你那里测一下，没有异响的话就可以了，现在是要拿出来一件一件的看，我就不寄了
1676900976,18.67300,速达邮
1676900651,424.05500,小额贷款会影响征信的
