上传时间,回复数,点赞数,up是否回复,up是否点赞,评论文本
1675943366,33,6432,True,True,我觉得这么减肥方式不是正常人会做的，应该说长点脑子吧，减肥是为了健康，你这样减，减的全是健康，本末倒置了。
1675916430,5,2156,False,False,"讲道理，我觉得这种很明显不合理还伤身体的方案，咱还是别尝试了吧，给UP主自己身体搭进去真的不值得[笑哭]
或者真要尝试，至少在室内保暖好的地方跑步吧， 心疼一波UP主[笑哭]"
1675918151,26,2280,False,False,我要是一天十公里，我就敢啃酱大骨。这鸡胸肉……吃了等于没吃，它没味儿啊[笑哭]
1675939796,17,867,False,False,空腹十公里………不低血糖真是万幸啊。
1675915942,1,162,False,False,此等订单以后一概不受理哈
1675920126,4,282,False,False,真惨啊……投两个币吧[笑哭][笑哭]
1675925010,1,104,False,False,这叫啥轻断食啊，这是自虐[笑哭]
1675941406,1,36,False,False,有些人真是把自虐当做自律。。。
1675932629,0,84,False,False,up啊，有些明显很伤身体的，咱就别试了呗。
1675911487,0,48,False,False,这不叫轻断食。这就叫作使。哪有所谓轻断食只喝水的？
1675919387,8,56,False,False,不吃早饭+跑十公里，这是生怕自己寿命长啊
1675946226,1,22,False,False,这哪里是减肥，这是减命[微笑]
1675912283,1,49,False,False,省流：瘦了2.7斤，但感冒了
1675934371,4,31,False,False,真6在东北十公里，而且戴这么薄的口罩，吸进去的全是冷气，特别难受
1675940603,0,38,False,False,下次最好别这样搞了，虽然拍视频，还是要以身体为主！快快好起来！！
1675913164,2,31,False,False,姜叔，对自己好一点，下次那顿减肥餐分三次吃[doge]
1675927274,0,27,False,False,这个不建议执行啊，空腹锻炼又不吃早饭这绝对是对身体不好的，减肥重要，身体更重要啊宝子们！！！
1675925509,0,24,False,False,....我觉得以后别尝试这种了吧，空腹10公里[囧]。。
1675946118,2,10,False,False,我真的很好奇，姜叔为什么长得和消防员特别像，重怀疑他以前当过消防员，现在退役了
1675937136,1,56,False,False,晚上不能空腹，空腹肯定瘦但是这是虚瘦啊，注意身体呀up
1675958708,4,43,False,False,那些不懂咋减肥还乱提意见的我给你支个招啊，早中晚空腹跑步十公里，早中晚不吃饭，过半个月，连灰带盒也不过半斤
1676011842,1,11,False,False,这是轻断食？这是轻断命吧，能不能以健康为基础减肥啊[辣眼睛]
1675939557,0,68,False,False,这么搞反正挺反感的，减肥是为了保持健康，而不是瘦死
1675946484,4,35,False,False,省流:5.4斤
1676027932,0,7,False,False,就这么说吧，你都这样了，你逃荒去吧，这一套对下来先不说消耗，就是减下来你也有一种活不长的美。
1675932807,1,14,False,False,早晨空腹还是别运动了吧，低血糖一头栽下去呢还，这建议不行
1675946651,0,9,False,False,千万不要这样减 首先空腹不适合高强度运动 适合低强度或者中强度 其次是空腹有氧运动后要补充碳水和蛋白质 不然会低血糖的 最后是减肥没必要断食 一日三餐安排好照样能瘦 热量缺口太大也不好
1676376009,0,1,False,False,三斤说实话，对一些人来说就是一泡粑粑的量，吃顿饭瘫一会喝瓶水上称都得将近三斤，流失的都是身体里的水分，轻断食是说吃的都是正常饭，该吃吃，甚至要多吃一顿水果零食，然后第二天只喝水补充水分，甚至我华为手机推荐的轻断食是吃五天两天不吃（喝水喝酸奶这种），哪两天不吃自己决定
1676448021,0,1,False,False,该吃吃该喝喝，凡事别往心里搁，人活一辈子才短短几十年而已，干嘛非得跟自己过不去呢[笑哭]
1676040378,0,4,False,False,早上八点吃小馄饨配包子，中午11点半吃新疆炒米粉加烤鸭，晚上六点吃米饭配小炒菜，11吃夜宵螺蛳粉加煎蛋
1676041036,0,3,False,False,空腹有氧肯定不能在早上做长的，撑死一个四五公里就可以了，像五公里以上的跑步，你肯定放下午最舒服呀
1676366276,0,1,False,False,笑死了 跑完步直接变成熊猫[热词系列_妙啊]
1675924162,0,14,False,False,这叫啥轻断食啊  这叫节食
1675961009,1,5,False,False,之前学校体育队4:30就得起，每天早上10公里，队里的为了多睡一会儿，早上基本就吃个面包 ，记得有一回我起的太晚直接空腹跑，上午最后一节课一下课站起来直接晕了，空腹长跑对身体影响很大的，兄弟们[辣眼睛]
1675925524,0,14,False,False,轻断食也得吃早饭啊姐妹们！一定注意健康
1675916911,0,13,False,False,我吃饱也跑不了10公里。。
1676021473,0,3,False,False,这不是轻断食，这是轻断命[笑哭]
1675914073,6,14,False,False,@爱跑 给你艾特出来了[doge]
1675925751,0,13,False,False,空腹有氧跑十公里太强了…顶多试过空腹有氧快走十公里，回来整个人饿的要死
1675987716,1,4,False,False,哪儿来的深井冰粉丝提这个主意
1675917813,1,13,False,False,"东北，我未曾谋面的老家
姜叔，我未曾谋面的亲叔[星星眼]"
1675940708,0,25,False,False,up还是斟酌一下再实行吧，有的评论可能只是想恶搞一下你[辣眼睛]
1675927218,0,11,False,False,这么搞怕是和身体免疫过不去[笑哭] 谁出的主意太坏了
1675940618,0,8,False,False,这是“轻”断食吗？可怕
1675957898,0,4,False,False,轻断食就不要跑步了，我周内上班都不敢轻断食，根本扛不住，周末断食啥都不做，还饿的要吃点蛋白和菜[笑哭]这么搞万一低血糖很危险，我上班期间中午吃饭，有时候下班回家饿的人都心慌，使不上劲，特别难受。
1676040991,0,3,False,False,东北十公里有氧，评论的人多少有点毛病
1675921688,0,11,False,False,空腹10公里跑过三次，但是跑完会及时补充[藏狐]，本身跑完的时候都感觉腿已经疲软了
1675915252,0,11,False,False,空腹？！这谁能行？！东北这天气就够一说了。
1676449444,0,1,False,False,我就是早上跑十公里，我觉得空腹跑很舒服……
1675911306,0,10,False,False,空腹有氧十公里 我滴妈 打死我我都不行 我早上起来必须吃东西才能活动[doge]
1675911460,0,10,False,False,省流:感冒了，要榴莲[吃瓜]
1675911303,0,10,False,False,换我第一步就低血糖了[脱单doge]
1675968236,0,2,False,False,up面对不合理的要求不予理睬吧
1675911383,0,8,False,False,省流：-2.7
1676397079,0,1,False,False,这谁顶得住啊[囧]
1676035770,0,2,False,False,姜叔家在黑河哪旮啊，我带俩榴莲去看你[doge]
1676034924,3,2,False,False,空腹十公里？作死。减肥是为了健康。说真的，你能把糖戒掉，控制自己，不吃甜的。没错，就是甜的。你看看一个月都能瘦几斤，水果可以吃，但是每天的摄入控制在150克以内。 我保证你三天就受不了，一时的断糖，人会感觉崩溃的。
1676033177,0,2,False,False,早上空腹爬楼半小时提前喝杯咖啡，然后吃个吃干净的快碳不限制，中午力量训练四十分钟，午饭土豆，牛肉，球生菜，晚上二十分型有氧，晚餐吃点慢碳不限制[打call]
1675958615,0,3,False,False,这减肥方法就有毛病，就单独早上空腹有氧十公里就够搞笑了
1676025461,0,2,False,False,这么吃这么跑，赶明儿我是连盒带灰五斤重
1676035604,0,2,False,False,所谓的减肥就是养成良好的健康的生活饮食习惯，糟蹋健康去减肥减下来的重量不会长久的，毕竟一旦回到原来的生活习惯，还得胖回去[喜极而泣]
1676037097,1,2,False,False,我空腹跑过，跑了八百米不到，人就开始晕，老师把我扶到椅子上，我坐在那里眼前一阵阵发黑，还有很多光点在旋转，身体发凉，手脚也动不了，老师说我当时看起来脸色蜡黄。真的别这样折腾自己身体。[灵魂出窍]
1676009618,0,2,False,False,哪有既空腹有氧，又轻断食的啊。。。
1676024092,0,2,False,False,方案给的明显不合理的就别做了，但凡换个体质差点的，早上那样都能晕路上
1676462573,0,0,False,False,不喝奶茶，不吃零食，平常的饭量减少一点点，运动（不用太剧烈），你坚持半年，绝对瘦，身体负担也不重
1675941629,0,5,False,False,空腹有氧完了居然不赶紧吃饭，这是生怕不低血糖啊
1676013260,0,2,False,False,空腹有氧十公里之后不整几个包子或者吃两碗大米饭我估计我得成盒[疑惑]
1676005031,0,2,False,False,还不老实交代 这是哪个孩子提的？快 主动点自己站出来
1676383023,0,0,False,False,早上空腹跑步，小心低血糖[辣眼睛]
1675961269,0,4,False,False,空腹10公里，第一句话蚌埠住了，你这是减肥呢？还是谋杀呢？
1676362254,0,0,False,False,容易胆结石，别问我为什么知道[微笑]阳康之后一个月一直在咳嗽，去拍了片，肺没问题，胆结石了
1675990259,0,2,False,False,早上空腹10公里，这个人你是猴子请来的逗比吗
1676375763,0,0,False,False,他不是想你火，他是想你火化[灵魂出窍]
1676401746,0,0,False,False,谁家正经人这算轻断食啊  这都算节食了  我下午四点五点空腹完了半小时后必吃饭  要不然我感觉我能饿死   我是大体重加大胃王加撸铁加半到一小时有氧不吃真的会很饿   尤其是那会深蹲一晚上六七百个用的还不是史密斯架当然最重也就一百六斤做渐降组反正就来回升降吗   那会最狂野的时候是260斤一个月瘦了将近40斤  然后废了就练哪里哪里废  除了胸（死活找不到那种感觉重量一直上不去）
1676368581,0,0,False,False,突然高强度训练，和重复训练不休息都很伤身体，尤其是膝盖。这种所谓轻断食掉的全是水还易反弹不健康。情绪心理不考虑，运动损伤不考虑，肠胃问题不考虑。瞎搞
1676456541,0,0,False,False,不仅低血糖，免疫力还下降了，白跑八公里[辣眼睛]
1675942946,0,7,False,False,这评论确定不是节食吗，吃这么点还运动10公里真的对身体不太好吧[doge]，别搞姜叔了[脱单doge]
1675956941,0,2,False,False,空腹十公里，up的身体很不错，能跑八公里多，看来平时锻炼的不少
1676377274,0,0,False,False,减肥不要一下子那么猛，一是不容易坚持，二是真的伤身体，减少食量就行了，也不要完全不吃，容易低血压
1676385483,0,0,False,False,想问早上一杯150毫升咖啡、一碗面条，中午大概一个拳头米饭，连同各种蔬菜肉类，用方便面赠的那种大碗吃一大碗，晚上也是一大碗，然后搭配三公里散步，半小时瑜伽会不会瘦呀，中间穿插一两个苹果这样子，我瘦了十斤了，但总觉得只要不坚持了就会很快涨回去
1676473908,0,0,False,False,费劲巴拉又是饿又是跑，结果也没瘦多少
1676439806,0,0,False,False,在饿挺饿挺，估计就把玉米棒子砸吧砸吧吃了
1676444137,0,0,False,False,减肥是这样减的呀?不吃早餐直接空腹跑十公里是不要命了吗？这种提议你真说的出口，轻断食是指一天吃一餐营养完全跟不上，然后光喝水吗？[疑惑]
1676451493,0,0,False,False,冬天十公里，的含金量可是能翻三倍的[OK]up也太狠了[笑哭]
1676387049,0,0,False,False,这不是轻断食，这是修仙啊
